# (a_i, b_i) = (0.200, 0.250)
# resolution: 150
# category labels: t=tipping, n=none(tip to periodic attractors), c=converge, ns=notSufficient
# load method: df = pd.read_csv('xxx.csv', comment='#')
# protocol s >=0
category,a,b
c,-0.005365319224699988,0.45695364238410585
c,-0.003412475870263623,0.45695364238410585
c,-0.0014596325158272722,0.45695364238410585
c,0.0004932108386090789,0.45695364238410585
c,0.00244605419304543,0.45695364238410585
c,0.004398897547481795,0.45695364238410585
c,0.006351740901918146,0.45695364238410585
c,0.008304584256354497,0.45695364238410585
c,0.010257427610790848,0.45695364238410585
c,0.012210270965227213,0.45695364238410585
c,0.014163114319663564,0.45695364238410585
c,0.016115957674099915,0.45695364238410585
c,0.018068801028536266,0.45695364238410585
c,0.02002164438297263,0.45695364238410585
c,0.021974487737408982,0.45695364238410585
c,0.023927331091845333,0.45695364238410585
c,0.025880174446281698,0.45695364238410585
c,0.02783301780071805,0.45695364238410585
c,0.0297858611551544,0.45695364238410585
c,0.03173870450959075,0.45695364238410585
c,0.033691547864027116,0.45695364238410585
c,0.03564439121846347,0.45695364238410585
c,0.03759723457289982,0.45695364238410585
c,0.03955007792733617,0.45695364238410585
c,0.041502921281772534,0.45695364238410585
c,0.043455764636208885,0.45695364238410585
c,0.045408607990645236,0.45695364238410585
c,0.04736145134508159,0.45695364238410585
c,0.04931429469951795,0.45695364238410585
c,0.0512671380539543,0.45695364238410585
c,0.05321998140839067,0.45695364238410585
c,0.05517282476282702,0.45695364238410585
c,0.05712566811726337,0.45695364238410585
c,0.05907851147169972,0.45695364238410585
c,0.06103135482613607,0.45695364238410585
c,0.06298419818057242,0.45695364238410585
c,0.06493704153500877,0.45695364238410585
c,0.06688988488944515,0.45695364238410585
c,0.0688427282438815,0.45695364238410585
c,0.07079557159831786,0.45695364238410585
c,0.0727484149527542,0.45695364238410585
c,0.07470125830719056,0.45695364238410585
c,0.07665410166162691,0.45695364238410585
c,0.07860694501606326,0.45695364238410585
c,0.08055978837049961,0.45695364238410585
c,0.08251263172493599,0.45695364238410585
c,0.08446547507937234,0.45695364238410585
c,0.08641831843380869,0.45695364238410585
c,0.08837116178824504,0.45695364238410585
c,0.0903240051426814,0.45695364238410585
c,0.09227684849711774,0.45695364238410585
c,0.0942296918515541,0.45695364238410585
c,0.09618253520599047,0.45695364238410585
c,0.09813537856042683,0.45695364238410585
c,0.10008822191486318,0.45695364238410585
c,0.10204106526929953,0.45695364238410585
c,0.10399390862373588,0.45695364238410585
c,0.10594675197817223,0.45695364238410585
c,0.10789959533260858,0.45695364238410585
c,0.10985243868704493,0.45695364238410585
c,0.11180528204148131,0.45695364238410585
c,0.11375812539591766,0.45695364238410585
c,0.11571096875035401,0.45695364238410585
c,0.11766381210479036,0.45695364238410585
c,0.11961665545922671,0.45695364238410585
c,0.12156949881366307,0.45695364238410585
c,0.12352234216809942,0.45695364238410585
c,0.12547518552253578,0.45695364238410585
c,0.12742802887697213,0.45695364238410585
c,0.12938087223140848,0.45695364238410585
c,0.13133371558584483,0.45695364238410585
c,0.13328655894028119,0.45695364238410585
c,0.13523940229471754,0.45695364238410585
c,0.1371922456491539,0.45695364238410585
c,0.13914508900359024,0.45695364238410585
c,0.14109793235802665,0.45695364238410585
c,0.143050775712463,0.45695364238410585
c,0.14500361906689935,0.45695364238410585
c,0.1469564624213357,0.45695364238410585
c,0.14890930577577205,0.45695364238410585
c,0.1508621491302084,0.45695364238410585
c,0.15281499248464475,0.45695364238410585
c,0.1547678358390811,0.45695364238410585
c,0.15672067919351745,0.45695364238410585
c,0.1586735225479538,0.45695364238410585
c,0.16062636590239016,0.45695364238410585
c,0.1625792092568265,0.45695364238410585
c,0.16453205261126286,0.45695364238410585
c,0.1664848959656992,0.45695364238410585
c,0.16843773932013556,0.45695364238410585
c,0.17039058267457197,0.45695364238410585
c,0.17234342602900832,0.45695364238410585
c,0.17429626938344467,0.45695364238410585
c,0.17624911273788102,0.45695364238410585
c,0.17820195609231737,0.45695364238410585
c,0.18015479944675372,0.45695364238410585
c,0.18210764280119007,0.45695364238410585
c,0.18406048615562642,0.45695364238410585
c,0.18601332951006277,0.45695364238410585
c,0.18796617286449913,0.45695364238410585
c,0.18991901621893548,0.45695364238410585
c,0.19187185957337183,0.45695364238410585
c,0.19382470292780818,0.45695364238410585
c,0.19577754628224453,0.45695364238410585
c,0.19773038963668088,0.45695364238410585
c,0.19968323299111723,0.45695364238410585
c,0.20163607634555358,0.45695364238410585
c,0.20358891969998993,0.45695364238410585
c,0.20554176305442629,0.45695364238410585
c,0.2074946064088627,0.45695364238410585
c,0.20944744976329904,0.45695364238410585
c,0.2114002931177354,0.45695364238410585
c,0.21335313647217174,0.45695364238410585
c,0.2153059798266081,0.45695364238410585
c,0.21725882318104445,0.45695364238410585
c,0.2192116665354808,0.45695364238410585
c,-0.06830362282530308,0.4701986754966887
c,-0.06644488478924042,0.4701986754966887
c,-0.06458614675317774,0.4701986754966887
c,-0.06272740871711507,0.4701986754966887
c,-0.06086867068105241,0.4701986754966887
c,-0.059009932644989736,0.4701986754966887
c,-0.05715119460892707,0.4701986754966887
c,-0.0552924565728644,0.4701986754966887
c,-0.05343371853680173,0.4701986754966887
c,-0.05157498050073907,0.4701986754966887
c,-0.049716242464676395,0.4701986754966887
c,-0.04785750442861372,0.4701986754966887
c,-0.04599876639255106,0.4701986754966887
c,-0.04414002835648839,0.4701986754966887
c,-0.04228129032042572,0.4701986754966887
c,-0.04042255228436305,0.4701986754966887
c,-0.03856381424830038,0.4701986754966887
c,-0.03670507621223772,0.4701986754966887
c,-0.034846338176175044,0.4701986754966887
c,-0.03298760014011238,0.4701986754966887
c,-0.031128862104049707,0.4701986754966887
c,-0.02927012406798704,0.4701986754966887
c,-0.02741138603192437,0.4701986754966887
c,-0.025552647995861703,0.4701986754966887
c,-0.02369390995979903,0.4701986754966887
c,-0.021835171923736366,0.4701986754966887
c,-0.019976433887673693,0.4701986754966887
c,-0.018117695851611028,0.4701986754966887
c,-0.016258957815548356,0.4701986754966887
c,-0.01440021977948569,0.4701986754966887
c,-0.012541481743423018,0.4701986754966887
c,-0.010682743707360352,0.4701986754966887
c,-0.008824005671297687,0.4701986754966887
c,-0.006965267635235015,0.4701986754966887
c,-0.005106529599172349,0.4701986754966887
c,-0.0032477915631096838,0.4701986754966887
c,-0.0013890535270470045,0.4701986754966887
c,0.00046968450901566094,0.4701986754966887
c,0.0023284225450783264,0.4701986754966887
c,0.004187160581140992,0.4701986754966887
c,0.006045898617203671,0.4701986754966887
c,0.007904636653266336,0.4701986754966887
c,0.009763374689329002,0.4701986754966887
c,0.011622112725391667,0.4701986754966887
c,0.013480850761454347,0.4701986754966887
c,0.015339588797517012,0.4701986754966887
c,0.017198326833579677,0.4701986754966887
c,0.019057064869642343,0.4701986754966887
c,0.020915802905705008,0.4701986754966887
c,0.022774540941767688,0.4701986754966887
c,0.024633278977830353,0.4701986754966887
c,0.02649201701389302,0.4701986754966887
c,0.028350755049955684,0.4701986754966887
c,0.030209493086018363,0.4701986754966887
c,0.03206823112208103,0.4701986754966887
c,0.033926969158143694,0.4701986754966887
c,0.03578570719420636,0.4701986754966887
c,0.03764444523026904,0.4701986754966887
c,0.039503183266331704,0.4701986754966887
c,0.04136192130239437,0.4701986754966887
c,0.043220659338457035,0.4701986754966887
c,0.045079397374519714,0.4701986754966887
c,0.04693813541058238,0.4701986754966887
c,0.048796873446645045,0.4701986754966887
c,0.05065561148270771,0.4701986754966887
c,0.052514349518770376,0.4701986754966887
c,0.054373087554833055,0.4701986754966887
c,0.05623182559089572,0.4701986754966887
c,0.0580905636269584,0.4701986754966887
c,0.05994930166302105,0.4701986754966887
c,0.06180803969908373,0.4701986754966887
c,0.06366677773514638,0.4701986754966887
c,0.06552551577120906,0.4701986754966887
c,0.06738425380727174,0.4701986754966887
c,0.06924299184333439,0.4701986754966887
c,0.07110172987939707,0.4701986754966887
c,0.07296046791545975,0.4701986754966887
c,0.0748192059515224,0.4701986754966887
c,0.07667794398758508,0.4701986754966887
c,0.07853668202364773,0.4701986754966887
c,0.08039542005971041,0.4701986754966887
c,0.08225415809577309,0.4701986754966887
c,0.08411289613183574,0.4701986754966887
c,0.08597163416789842,0.4701986754966887
c,0.08783037220396107,0.4701986754966887
c,0.08968911024002375,0.4701986754966887
c,0.09154784827608643,0.4701986754966887
c,0.09340658631214908,0.4701986754966887
c,0.09526532434821176,0.4701986754966887
c,0.09712406238427444,0.4701986754966887
c,0.0989828004203371,0.4701986754966887
c,0.10084153845639977,0.4701986754966887
c,0.10270027649246243,0.4701986754966887
c,0.1045590145285251,0.4701986754966887
c,0.10641775256458778,0.4701986754966887
c,0.10827649060065044,0.4701986754966887
c,0.11013522863671311,0.4701986754966887
c,0.11199396667277577,0.4701986754966887
c,0.11385270470883845,0.4701986754966887
c,0.11571144274490112,0.4701986754966887
c,0.11757018078096378,0.4701986754966887
c,0.11942891881702646,0.4701986754966887
c,0.12128765685308913,0.4701986754966887
c,0.12314639488915179,0.4701986754966887
c,0.12500513292521448,0.4701986754966887
c,0.1268638709612771,0.4701986754966887
c,0.12872260899733978,0.4701986754966887
c,0.13058134703340246,0.4701986754966887
c,0.13244008506946514,0.4701986754966887
c,0.13429882310552782,0.4701986754966887
c,0.1361575611415905,0.4701986754966887
c,0.13801629917765312,0.4701986754966887
c,0.1398750372137158,0.4701986754966887
c,0.14173377524977848,0.4701986754966887
c,0.14359251328584116,0.4701986754966887
c,0.14545125132190384,0.4701986754966887
c,0.14730998935796646,0.4701986754966887
c,0.14916872739402914,0.4701986754966887
c,0.15102746543009182,0.4701986754966887
c,0.1528862034661545,0.4701986754966887
c,0.15474494150221718,0.4701986754966887
c,0.1566036795382798,0.4701986754966887
c,0.15846241757434248,0.4701986754966887
c,0.16032115561040516,0.4701986754966887
c,0.16217989364646784,0.4701986754966887
c,0.16403863168253052,0.4701986754966887
c,0.16589736971859315,0.4701986754966887
c,0.16775610775465583,0.4701986754966887
c,0.1696148457907185,0.4701986754966887
c,0.17147358382678118,0.4701986754966887
c,0.17333232186284386,0.4701986754966887
c,0.1751910598989065,0.4701986754966887
c,0.17704979793496917,0.4701986754966887
c,0.17890853597103185,0.4701986754966887
c,0.18076727400709452,0.4701986754966887
c,0.1826260120431572,0.4701986754966887
c,0.18448475007921988,0.4701986754966887
c,0.18634348811528256,0.4701986754966887
c,0.1882022261513452,0.4701986754966887
c,0.19006096418740787,0.4701986754966887
c,0.19191970222347055,0.4701986754966887
c,0.19377844025953322,0.4701986754966887
c,0.1956371782955959,0.4701986754966887
c,0.19749591633165853,0.4701986754966887
c,0.1993546543677212,0.4701986754966887
c,0.2012133924037839,0.4701986754966887
c,0.20307213043984657,0.4701986754966887
c,0.20493086847590924,0.4701986754966887
c,0.20678960651197187,0.4701986754966887
c,0.20864834454803455,0.4701986754966887
c,-0.06493064423803882,0.48344370860927155
c,-0.06316368793224185,0.48344370860927155
c,-0.06139673162644487,0.48344370860927155
c,-0.05962977532064789,0.48344370860927155
c,-0.05786281901485092,0.48344370860927155
c,-0.056095862709053944,0.48344370860927155
c,-0.05432890640325697,0.48344370860927155
c,-0.052561950097459995,0.48344370860927155
c,-0.05079499379166302,0.48344370860927155
c,-0.04902803748586605,0.48344370860927155
c,-0.047261081180069074,0.48344370860927155
c,-0.045494124874272096,0.48344370860927155
c,-0.043727168568475125,0.48344370860927155
c,-0.041960212262678154,0.48344370860927155
c,-0.040193255956881176,0.48344370860927155
c,-0.0384262996510842,0.48344370860927155
c,-0.036659343345287226,0.48344370860927155
c,-0.034892387039490255,0.48344370860927155
c,-0.03312543073369328,0.48344370860927155
c,-0.031358474427896306,0.48344370860927155
c,-0.029591518122099328,0.48344370860927155
c,-0.027824561816302357,0.48344370860927155
c,-0.02605760551050538,0.48344370860927155
c,-0.024290649204708407,0.48344370860927155
c,-0.02252369289891143,0.48344370860927155
c,-0.020756736593114458,0.48344370860927155
c,-0.01898978028731748,0.48344370860927155
c,-0.01722282398152051,0.48344370860927155
c,-0.01545586767572353,0.48344370860927155
c,-0.01368891136992656,0.48344370860927155
c,-0.011921955064129582,0.48344370860927155
c,-0.01015499875833261,0.48344370860927155
c,-0.00838804245253564,0.48344370860927155
c,-0.006621086146738661,0.48344370860927155
c,-0.00485412984094169,0.48344370860927155
c,-0.003087173535144719,0.48344370860927155
c,-0.0013202172293477338,0.48344370860927155
c,0.0004467390764492374,0.48344370860927155
c,0.0022136953822462085,0.48344370860927155
c,0.00398065168804318,0.48344370860927155
c,0.005747607993840165,0.48344370860927155
c,0.007514564299637136,0.48344370860927155
c,0.009281520605434107,0.48344370860927155
c,0.011048476911231078,0.48344370860927155
c,0.012815433217028063,0.48344370860927155
c,0.014582389522825034,0.48344370860927155
c,0.016349345828622006,0.48344370860927155
c,0.018116302134418977,0.48344370860927155
c,0.019883258440215948,0.48344370860927155
c,0.021650214746012933,0.48344370860927155
c,0.023417171051809904,0.48344370860927155
c,0.025184127357606875,0.48344370860927155
c,0.026951083663403846,0.48344370860927155
c,0.02871803996920083,0.48344370860927155
c,0.030484996274997803,0.48344370860927155
c,0.032251952580794774,0.48344370860927155
c,0.034018908886591745,0.48344370860927155
c,0.03578586519238873,0.48344370860927155
c,0.0375528214981857,0.48344370860927155
c,0.03931977780398267,0.48344370860927155
c,0.04108673410977964,0.48344370860927155
c,0.04285369041557663,0.48344370860927155
c,0.0446206467213736,0.48344370860927155
c,0.04638760302717057,0.48344370860927155
c,0.04815455933296754,0.48344370860927155
c,0.04992151563876451,0.48344370860927155
c,0.0516884719445615,0.48344370860927155
c,0.05345542825035847,0.48344370860927155
c,0.05522238455615544,0.48344370860927155
c,0.05698934086195241,0.48344370860927155
c,0.0587562971677494,0.48344370860927155
c,0.060523253473546354,0.48344370860927155
c,0.06229020977934334,0.48344370860927155
c,0.06405716608514032,0.48344370860927155
c,0.06582412239093728,0.48344370860927155
c,0.06759107869673427,0.48344370860927155
c,0.06935803500253125,0.48344370860927155
c,0.07112499130832821,0.48344370860927155
c,0.0728919476141252,0.48344370860927155
c,0.07465890391992215,0.48344370860927155
c,0.07642586022571914,0.48344370860927155
c,0.07819281653151612,0.48344370860927155
c,0.07995977283731308,0.48344370860927155
c,0.08172672914311006,0.48344370860927155
c,0.08349368544890702,0.48344370860927155
c,0.085260641754704,0.48344370860927155
c,0.08702759806050099,0.48344370860927155
c,0.08879455436629795,0.48344370860927155
c,0.09056151067209493,0.48344370860927155
c,0.09232846697789192,0.48344370860927155
c,0.09409542328368888,0.48344370860927155
c,0.09586237958948586,0.48344370860927155
c,0.09762933589528282,0.48344370860927155
c,0.0993962922010798,0.48344370860927155
c,0.10116324850687679,0.48344370860927155
c,0.10293020481267375,0.48344370860927155
c,0.10469716111847073,0.48344370860927155
c,0.10646411742426769,0.48344370860927155
c,0.10823107373006467,0.48344370860927155
c,0.10999803003586166,0.48344370860927155
c,0.11176498634165861,0.48344370860927155
c,0.1135319426474556,0.48344370860927155
c,0.11529889895325258,0.48344370860927155
c,0.11706585525904954,0.48344370860927155
c,0.11883281156484653,0.48344370860927155
c,0.12059976787064348,0.48344370860927155
c,0.12236672417644047,0.48344370860927155
c,0.12413368048223745,0.48344370860927155
c,0.12590063678803443,0.48344370860927155
c,0.1276675930938314,0.48344370860927155
c,0.1294345493996284,0.48344370860927155
c,0.13120150570542533,0.48344370860927155
c,0.1329684620112223,0.48344370860927155
c,0.1347354183170193,0.48344370860927155
c,0.13650237462281628,0.48344370860927155
c,0.13826933092861327,0.48344370860927155
c,0.1400362872344102,0.48344370860927155
c,0.14180324354020718,0.48344370860927155
c,0.14357019984600417,0.48344370860927155
c,0.14533715615180115,0.48344370860927155
c,0.14710411245759814,0.48344370860927155
c,0.14887106876339506,0.48344370860927155
c,0.15063802506919205,0.48344370860927155
c,0.15240498137498903,0.48344370860927155
c,0.15417193768078602,0.48344370860927155
c,0.155938893986583,0.48344370860927155
c,0.15770585029237993,0.48344370860927155
c,0.15947280659817692,0.48344370860927155
c,0.1612397629039739,0.48344370860927155
c,0.1630067192097709,0.48344370860927155
c,0.16477367551556787,0.48344370860927155
c,0.1665406318213648,0.48344370860927155
c,0.1683075881271618,0.48344370860927155
c,0.17007454443295877,0.48344370860927155
c,0.17184150073875576,0.48344370860927155
c,0.17360845704455274,0.48344370860927155
c,0.17537541335034973,0.48344370860927155
c,0.17714236965614666,0.48344370860927155
c,0.17890932596194364,0.48344370860927155
c,0.18067628226774063,0.48344370860927155
c,0.1824432385735376,0.48344370860927155
c,0.1842101948793346,0.48344370860927155
c,0.18597715118513158,0.48344370860927155
c,0.1877441074909285,0.48344370860927155
c,0.1895110637967255,0.48344370860927155
c,0.19127802010252248,0.48344370860927155
c,0.19304497640831947,0.48344370860927155
c,0.19481193271411645,0.48344370860927155
c,0.19657888901991338,0.48344370860927155
c,0.19834584532571037,0.48344370860927155
c,-0.06164305751374328,0.4966887417218544
c,-0.05996555935010401,0.4966887417218544
c,-0.058288061186464735,0.4966887417218544
c,-0.056610563022825466,0.4966887417218544
c,-0.05493306485918619,0.4966887417218544
c,-0.053255566695546916,0.4966887417218544
c,-0.05157806853190765,0.4966887417218544
c,-0.04990057036826837,0.4966887417218544
c,-0.0482230722046291,0.4966887417218544
c,-0.04654557404098983,0.4966887417218544
c,-0.044868075877350554,0.4966887417218544
c,-0.04319057771371128,0.4966887417218544
c,-0.04151307955007201,0.4966887417218544
c,-0.039835581386432735,0.4966887417218544
c,-0.03815808322279346,0.4966887417218544
c,-0.03648058505915419,0.4966887417218544
c,-0.03480308689551492,0.4966887417218544
c,-0.03312558873187565,0.4966887417218544
c,-0.03144809056823637,0.4966887417218544
c,-0.029770592404597104,0.4966887417218544
c,-0.02809309424095783,0.4966887417218544
c,-0.026415596077318554,0.4966887417218544
c,-0.024738097913679286,0.4966887417218544
c,-0.02306059975004001,0.4966887417218544
c,-0.021383101586400735,0.4966887417218544
c,-0.019705603422761467,0.4966887417218544
c,-0.01802810525912219,0.4966887417218544
c,-0.016350607095482916,0.4966887417218544
c,-0.014673108931843648,0.4966887417218544
c,-0.012995610768204373,0.4966887417218544
c,-0.011318112604565105,0.4966887417218544
c,-0.00964061444092583,0.4966887417218544
c,-0.007963116277286554,0.4966887417218544
c,-0.006285618113647286,0.4966887417218544
c,-0.0046081199500080106,0.4966887417218544
c,-0.0029306217863687423,0.4966887417218544
c,-0.001253123622729467,0.4966887417218544
c,0.0004243745409098082,0.4966887417218544
c,0.0021018727045490765,0.4966887417218544
c,0.0037793708681883448,0.4966887417218544
c,0.005456869031827627,0.4966887417218544
c,0.007134367195466895,0.4966887417218544
c,0.008811865359106164,0.4966887417218544
c,0.010489363522745446,0.4966887417218544
c,0.012166861686384714,0.4966887417218544
c,0.013844359850023982,0.4966887417218544
c,0.015521858013663264,0.4966887417218544
c,0.017199356177302533,0.4966887417218544
c,0.0188768543409418,0.4966887417218544
c,0.020554352504581083,0.4966887417218544
c,0.02223185066822035,0.4966887417218544
c,0.02390934883185962,0.4966887417218544
c,0.025586846995498902,0.4966887417218544
c,0.02726434515913817,0.4966887417218544
c,0.02894184332277744,0.4966887417218544
c,0.03061934148641672,0.4966887417218544
c,0.03229683965005599,0.4966887417218544
c,0.03397433781369526,0.4966887417218544
c,0.035651835977334526,0.4966887417218544
c,0.03732933414097381,0.4966887417218544
c,0.039006832304613076,0.4966887417218544
c,0.040684330468252344,0.4966887417218544
c,0.042361828631891627,0.4966887417218544
c,0.044039326795530895,0.4966887417218544
c,0.04571682495917016,0.4966887417218544
c,0.047394323122809445,0.4966887417218544
c,0.049071821286448714,0.4966887417218544
c,0.05074931945008798,0.4966887417218544
c,0.052426817613727264,0.4966887417218544
c,0.05410431577736653,0.4966887417218544
c,0.0557818139410058,0.4966887417218544
c,0.05745931210464507,0.4966887417218544
c,0.05913681026828435,0.4966887417218544
c,0.06081430843192362,0.4966887417218544
c,0.0624918065955629,0.4966887417218544
c,0.06416930475920217,0.4966887417218544
c,0.06584680292284144,0.4966887417218544
c,0.0675243010864807,0.4966887417218544
c,0.06920179925011997,0.4966887417218544
c,0.07087929741375924,0.4966887417218544
c,0.07255679557739854,0.4966887417218544
c,0.07423429374103781,0.4966887417218544
c,0.07591179190467708,0.4966887417218544
c,0.07758929006831634,0.4966887417218544
c,0.07926678823195561,0.4966887417218544
c,0.08094428639559488,0.4966887417218544
c,0.08262178455923418,0.4966887417218544
c,0.08429928272287344,0.4966887417218544
c,0.08597678088651271,0.4966887417218544
c,0.08765427905015198,0.4966887417218544
c,0.08933177721379125,0.4966887417218544
c,0.09100927537743052,0.4966887417218544
c,0.09268677354106981,0.4966887417218544
c,0.09436427170470908,0.4966887417218544
c,0.09604176986834835,0.4966887417218544
c,0.09771926803198762,0.4966887417218544
c,0.09939676619562689,0.4966887417218544
c,0.10107426435926616,0.4966887417218544
c,0.10275176252290542,0.4966887417218544
c,0.10442926068654472,0.4966887417218544
c,0.10610675885018399,0.4966887417218544
c,0.10778425701382326,0.4966887417218544
c,0.10946175517746252,0.4966887417218544
c,0.11113925334110179,0.4966887417218544
c,0.11281675150474106,0.4966887417218544
c,0.11449424966838036,0.4966887417218544
c,0.11617174783201963,0.4966887417218544
c,0.1178492459956589,0.4966887417218544
c,0.11952674415929816,0.4966887417218544
c,0.12120424232293743,0.4966887417218544
c,0.1228817404865767,0.4966887417218544
c,0.124559238650216,0.4966887417218544
c,0.12623673681385528,0.4966887417218544
c,0.12791423497749455,0.4966887417218544
c,0.1295917331411338,0.4966887417218544
c,0.13126923130477308,0.4966887417218544
c,0.13294672946841235,0.4966887417218544
c,0.13462422763205162,0.4966887417218544
c,0.1363017257956909,0.4966887417218544
c,0.13797922395933016,0.4966887417218544
c,0.13965672212296942,0.4966887417218544
c,0.1413342202866087,0.4966887417218544
c,0.14301171845024796,0.4966887417218544
c,0.14468921661388723,0.4966887417218544
c,0.14636671477752655,0.4966887417218544
c,0.14804421294116582,0.4966887417218544
c,0.1497217111048051,0.4966887417218544
c,0.15139920926844436,0.4966887417218544
c,0.15307670743208363,0.4966887417218544
c,0.1547542055957229,0.4966887417218544
c,0.15643170375936216,0.4966887417218544
c,0.15810920192300143,0.4966887417218544
c,0.1597867000866407,0.4966887417218544
c,0.16146419825027997,0.4966887417218544
c,0.16314169641391923,0.4966887417218544
c,0.1648191945775585,0.4966887417218544
c,0.16649669274119777,0.4966887417218544
c,0.1681741909048371,0.4966887417218544
c,0.16985168906847636,0.4966887417218544
c,0.17152918723211563,0.4966887417218544
c,0.1732066853957549,0.4966887417218544
c,0.17488418355939417,0.4966887417218544
c,0.17656168172303344,0.4966887417218544
c,0.1782391798866727,0.4966887417218544
c,0.17991667805031197,0.4966887417218544
c,0.18159417621395124,0.4966887417218544
c,0.1832716743775905,0.4966887417218544
c,0.18494917254122978,0.4966887417218544
c,0.18662667070486905,0.4966887417218544
c,0.18830416886850837,0.4966887417218544
c,-0.0584408626524165,0.509933774834437
c,-0.056850499042826935,0.509933774834437
c,-0.05526013543323737,0.509933774834437
c,-0.05366977182364781,0.509933774834437
c,-0.05207940821405824,0.509933774834437
c,-0.05048904460446867,0.509933774834437
c,-0.04889868099487911,0.509933774834437
c,-0.047308317385289546,0.509933774834437
c,-0.04571795377569998,0.509933774834437
c,-0.04412759016611042,0.509933774834437
c,-0.042537226556520855,0.509933774834437
c,-0.040946862946931284,0.509933774834437
c,-0.03935649933734173,0.509933774834437
c,-0.037766135727752156,0.509933774834437
c,-0.03617577211816259,0.509933774834437
c,-0.03458540850857303,0.509933774834437
c,-0.032995044898983465,0.509933774834437
c,-0.0314046812893939,0.509933774834437
c,-0.029814317679804334,0.509933774834437
c,-0.028223954070214774,0.509933774834437
c,-0.026633590460625203,0.509933774834437
c,-0.02504322685103564,0.509933774834437
c,-0.023452863241446076,0.509933774834437
c,-0.021862499631856512,0.509933774834437
c,-0.02027213602226695,0.509933774834437
c,-0.018681772412677385,0.509933774834437
c,-0.01709140880308782,0.509933774834437
c,-0.01550104519349825,0.509933774834437
c,-0.013910681583908686,0.509933774834437
c,-0.012320317974319123,0.509933774834437
c,-0.010729954364729559,0.509933774834437
c,-0.009139590755139995,0.509933774834437
c,-0.0075492271455504315,0.509933774834437
c,-0.005958863535960868,0.509933774834437
c,-0.004368499926371304,0.509933774834437
c,-0.0027781363167817402,0.509933774834437
c,-0.0011877727071921695,0.509933774834437
c,0.0004025909023973942,0.509933774834437
c,0.001992954511986958,0.509933774834437
c,0.0035833181215765147,0.509933774834437
c,0.005173681731166085,0.509933774834437
c,0.006764045340755656,0.509933774834437
c,0.008354408950345213,0.509933774834437
c,0.009944772559934784,0.509933774834437
c,0.01153513616952434,0.509933774834437
c,0.013125499779113911,0.509933774834437
c,0.014715863388703468,0.509933774834437
c,0.01630622699829304,0.509933774834437
c,0.01789659060788261,0.509933774834437
c,0.019486954217472166,0.509933774834437
c,0.021077317827061737,0.509933774834437
c,0.022667681436651294,0.509933774834437
c,0.024258045046240864,0.509933774834437
c,0.02584840865583042,0.509933774834437
c,0.02743877226541999,0.509933774834437
c,0.029029135875009562,0.509933774834437
c,0.03061949948459912,0.509933774834437
c,0.03220986309418869,0.509933774834437
c,0.03380022670377825,0.509933774834437
c,0.03539059031336782,0.509933774834437
c,0.036980953922957374,0.509933774834437
c,0.038571317532546945,0.509933774834437
c,0.0401616811421365,0.509933774834437
c,0.04175204475172607,0.509933774834437
c,0.04334240836131564,0.509933774834437
c,0.0449327719709052,0.509933774834437
c,0.04652313558049477,0.509933774834437
c,0.04811349919008433,0.509933774834437
c,0.0497038627996739,0.509933774834437
c,0.051294226409263455,0.509933774834437
c,0.052884590018853025,0.509933774834437
c,0.05447495362844258,0.509933774834437
c,0.05606531723803215,0.509933774834437
c,0.057655680847621724,0.509933774834437
c,0.05924604445721128,0.509933774834437
c,0.06083640806680085,0.509933774834437
c,0.06242677167639041,0.509933774834437
c,0.06401713528597998,0.509933774834437
c,0.06560749889556954,0.509933774834437
c,0.06719786250515909,0.509933774834437
c,0.06878822611474868,0.509933774834437
c,0.07037858972433823,0.509933774834437
c,0.07196895333392779,0.509933774834437
c,0.07355931694351737,0.509933774834437
c,0.07514968055310693,0.509933774834437
c,0.07674004416269649,0.509933774834437
c,0.07833040777228605,0.509933774834437
c,0.07992077138187563,0.509933774834437
c,0.08151113499146519,0.509933774834437
c,0.08310149860105474,0.509933774834437
c,0.08469186221064433,0.509933774834437
c,0.08628222582023388,0.509933774834437
c,0.08787258942982344,0.509933774834437
c,0.089462953039413,0.509933774834437
c,0.09105331664900258,0.509933774834437
c,0.09264368025859214,0.509933774834437
c,0.0942340438681817,0.509933774834437
c,0.09582440747777128,0.509933774834437
c,0.09741477108736084,0.509933774834437
c,0.0990051346969504,0.509933774834437
c,0.10059549830653995,0.509933774834437
c,0.10218586191612954,0.509933774834437
c,0.10377622552571909,0.509933774834437
c,0.10536658913530865,0.509933774834437
c,0.10695695274489823,0.509933774834437
c,0.10854731635448779,0.509933774834437
c,0.11013767996407735,0.509933774834437
c,0.1117280435736669,0.509933774834437
c,0.11331840718325649,0.509933774834437
c,0.11490877079284605,0.509933774834437
c,0.1164991344024356,0.509933774834437
c,0.11808949801202519,0.509933774834437
c,0.11967986162161474,0.509933774834437
c,0.1212702252312043,0.509933774834437
c,0.12286058884079386,0.509933774834437
c,0.12445095245038344,0.509933774834437
c,0.12604131605997299,0.509933774834437
c,0.12763167966956257,0.509933774834437
c,0.1292220432791521,0.509933774834437
c,0.13081240688874168,0.509933774834437
c,0.13240277049833127,0.509933774834437
c,0.1339931341079208,0.509933774834437
c,0.13558349771751038,0.509933774834437
c,0.13717386132709997,0.509933774834437
c,0.1387642249366895,0.509933774834437
c,0.14035458854627908,0.509933774834437
